elapsed_s,tag_hex_id,position_x,position_y,yaw_map
70.501,0xC0,4.9,8.6616,37.12
70.571,0xC0,4.9,8.6926,35.94
70.577,0xC0,4.9,8.6905,35.94
70.623,0xC0,4.9,8.7216,35.5
70.626,0xC0,4.9,8.7343,35.5
70.677,0xC0,4.9,8.764,35.5
70.775,0xC0,4.9,8.8136,35.5
70.778,0xC0,4.9,8.8052,35.5
70.782,0xC0,4.9,8.7919,35.5
70.827,0xC0,4.9,8.7933,35.5
70.832,0xC0,4.9,8.7825,35.5
70.878,0xC0,4.9,8.7999,35.5
70.883,0xC0,4.9,8.8089,35.5
70.891,0xC0,4.9,8.8159,35.5
70.899,0xC0,4.9,8.8246,35.5
70.907,0xC0,4.9,8.8398,35.5
71.085,0xC0,4.9,8.9331,29.38
71.091,0xC0,4.9,8.9543,29.38
71.1,0xC0,4.9,8.9931,29.38
71.187,0xC0,4.9,9.0872,29.38
71.193,0xC0,4.9,9.1161,29.38
71.201,0xC0,4.9,9.1386,29.38
71.208,0xC0,4.9,9.1499,29.38
71.237,0xC0,4.9,9.176,21.19
71.243,0xC0,4.9,9.1792,21.19
71.288,0xC0,4.9,9.2108,17.81
71.295,0xC0,4.9,9.2089,17.81
71.303,0xC0,4.9,9.2074,17.81
71.399,0xC0,4.9,9.2706,8.56
71.405,0xC0,4.9,9.2538,8.56
71.411,0xC0,4.9,9.2456,8.56
71.418,0xC0,4.9,9.2399,8.56
71.432,0xC0,4.9,9.2391,8.56
71.441,0xC0,4.9,9.2357,8.56
71.452,0xC0,4.9,9.2336,8.56
71.457,0xC0,4.9,9.2293,8.56
71.466,0xC0,4.9,9.2369,8.56
71.505,0xC0,4.9,9.2578,358.25
71.511,0xC0,4.9,9.2567,358.25
71.52,0xC0,4.9,9.2687,358.25
71.527,0xC0,4.9,9.2846,358.25
71.549,0xC0,4.9,9.3101,351.5
71.597,0xC0,4.9,9.3485,344.0
71.603,0xC0,4.9,9.3549,344.0
71.704,0xC0,4.9,9.4178,330.0
71.709,0xC0,4.9,9.4145,330.0
71.717,0xC0,4.9,9.4157,330.0
71.723,0xC0,4.9,9.4274,330.0
71.757,0xC0,4.9,9.4565,323.44
71.763,0xC0,4.9,9.4662,323.44
71.77,0xC0,4.9,9.4766,323.44
71.91,0xC0,4.9,9.5577,305.94
71.916,0xC0,4.9,9.5507,305.94
71.923,0xC0,4.9,9.5454,305.94
71.929,0xC0,4.9,9.5428,305.94
71.936,0xC0,4.9,9.5422,305.94
71.942,0xC0,4.9,9.5412,305.94
71.949,0xC0,4.9,9.5388,305.94
71.954,0xC0,4.9,9.5345,305.94
71.961,0xC0,4.9,9.5276,305.94
71.968,0xC0,4.9,9.5188,305.94
71.989,0xC0,4.9,9.5146,295.31
72.036,0xC0,4.9,9.5172,291.75
72.04,0xC0,4.9,9.5119,291.75
72.045,0xC0,4.9,9.5073,291.75
72.217,0xC0,4.9404,9.5088,279.44
72.222,0xC0,4.9055,9.5008,279.44
72.229,0xC0,4.8724,9.4938,279.44
72.234,0xC0,4.8446,9.4884,279.44
72.31,0xC0,4.7758,9.4888,272.69
72.313,0xC0,4.8,9.4938,272.69
72.319,0xC0,4.8209,9.4967,272.69
72.363,0xC0,4.8095,9.5003,269.5
72.37,0xC0,4.8267,9.5024,269.5
72.377,0xC0,4.8411,9.5035,269.5
72.415,0xC0,4.8193,9.5027,266.81
72.421,0xC0,4.8122,9.4974,266.81
72.428,0xC0,4.8004,9.49,266.81
72.433,0xC0,4.7899,9.4826,266.81
72.515,0xC0,4.7194,9.4728,262.25
72.521,0xC0,4.713,9.466,262.25
72.528,0xC0,4.7078,9.4604,262.25
72.534,0xC0,4.7124,9.4389,262.25
72.54,0xC0,4.7203,9.415,262.25
72.564,0xC0,4.7118,9.3868,259.38
72.572,0xC0,4.7147,9.3746,259.38
72.579,0xC0,4.7134,9.3666,259.38
72.614,0xC0,4.6926,9.354,256.44
72.619,0xC0,4.6942,9.3501,256.44
72.627,0xC0,4.6878,9.3426,256.44
72.729,0xC0,4.6139,9.3013,249.88
72.827,0xC0,4.6367,9.2685,249.06
72.877,0xC0,4.7121,9.2528,248.69
72.925,0xC0,4.7864,9.2382,248.19
72.93,0xC0,4.8533,9.2311,248.19
72.974,0xC0,4.9104,9.2165,248.19
72.983,0xC0,4.9519,9.208,248.19
72.989,0xC0,4.9849,9.1997,248.19
73.02,0xC0,4.9,9.188,248.44
73.03,0xC0,4.9968,9.1925,248.75
73.036,0xC0,4.9782,9.1966,248.75
73.042,0xC0,4.9613,9.2017,248.75
73.064,0xC0,4.9476,9.2046,248.75
73.069,0xC0,4.9335,9.2107,248.75
73.076,0xC0,4.9208,9.2159,248.75
73.082,0xC0,4.9099,9.2229,248.75
73.089,0xC0,4.9002,9.2313,248.75
73.331,0xC0,4.8908,9.2304,244.88
73.384,0xC0,4.8744,9.2534,244.25
73.547,0xC0,4.87,9.3026,242.69
73.596,0xC0,4.8834,9.3104,242.69
73.601,0xC0,4.8754,9.3016,242.69
73.65,0xC0,4.8635,9.2947,240.56
73.659,0xC0,4.9295,9.2888,240.56
73.744,0xC0,4.9,9.2859,239.12
73.747,0xC0,4.9,9.2548,239.12
73.752,0xC0,4.9,9.2305,239.12
73.844,0xC0,4.9,9.2068,238.62
73.849,0xC0,4.9,9.1857,238.62
73.854,0xC0,4.9,9.1678,238.62
73.858,0xC0,4.9,9.1523,238.62
73.948,0xC0,4.9,9.1255,238.62
73.953,0xC0,4.9,9.1123,238.62
73.959,0xC0,4.9,9.1076,238.62
74.062,0xC0,4.9,9.0969,238.62
74.066,0xC0,4.9,9.1063,238.62
74.072,0xC0,4.9,9.1145,238.62
74.076,0xC0,4.9,9.1226,238.62
74.08,0xC0,4.9,9.1067,238.62
74.149,0xC0,4.9,9.0665,236.06
74.154,0xC0,4.9,9.0484,236.06
74.16,0xC0,4.9,9.0346,236.06
74.164,0xC0,4.9,9.0235,236.06
74.171,0xC0,4.9,9.014,236.06
74.175,0xC0,4.9,9.0059,236.06
74.18,0xC0,4.9,8.9985,236.06
74.185,0xC0,4.9,8.993,235.25
74.254,0xC0,4.9,8.9612,235.25
74.26,0xC0,4.9,8.9605,235.25
74.265,0xC0,4.9,8.9603,235.25
74.27,0xC0,4.9,8.9606,235.25
74.274,0xC0,4.9,8.96,235.25
74.279,0xC0,4.9,8.9606,235.25
74.284,0xC0,4.9,8.9608,235.25
74.287,0xC0,4.9,8.9613,235.25
74.306,0xC0,4.9,8.9561,235.25
74.31,0xC0,4.9,8.957,235.25
74.356,0xC0,4.9,8.9414,235.25
74.361,0xC0,4.9,8.9433,235.25
74.398,0xC0,4.9,8.9321,235.25
74.403,0xC0,4.9,8.9233,235.25
74.406,0xC0,4.9,8.9106,235.25
74.411,0xC0,4.9,8.9063,235.25
74.447,0xC0,4.9,8.8885,235.25
74.496,0xC0,4.9,8.8687,228.88
74.5,0xC0,4.9,8.87,228.88
74.505,0xC0,4.9,8.8715,228.88
74.509,0xC0,4.9,8.8733,228.88
74.543,0xC0,4.9,8.8623,228.38
74.546,0xC0,4.9,8.8627,228.38
74.549,0xC0,4.9,8.8599,228.38
74.663,0xC0,4.9,8.8093,228.38
74.666,0xC0,4.9,8.8103,228.38
74.671,0xC0,4.9,8.811,228.38
74.711,0xC0,4.9,8.7972,228.38
74.715,0xC0,4.9,8.7996,228.38
74.719,0xC0,4.9,8.8017,228.38
74.765,0xC0,4.9,8.7877,228.38
74.769,0xC0,4.9,8.7921,228.38
74.773,0xC0,4.9,8.7954,228.38
74.777,0xC0,4.9,8.7983,228.38
74.784,0xC0,4.9,8.8001,228.38
74.87,0xC0,4.9,8.7753,225.12
74.874,0xC0,4.9,8.7805,225.12
74.878,0xC0,4.9,8.7842,225.12
74.883,0xC0,4.9,8.7876,225.12
74.886,0xC0,4.9,8.7919,225.12
74.89,0xC0,4.9,8.8015,225.12
74.894,0xC0,4.9,8.8118,225.12
74.918,0xC0,4.9,8.8177,224.94
74.924,0xC0,4.9,8.8357,224.94
74.929,0xC0,4.9,8.8533,224.94
74.979,0xC0,4.9,8.8686,224.25
74.983,0xC0,4.9,8.8851,224.25
74.987,0xC0,4.9,8.8996,224.25
75.027,0xC0,4.9,8.9154,223.62
75.033,0xC0,4.9,8.9323,223.62
75.037,0xC0,4.9,8.9407,223.62
